id,fetch_date,data_date,query,page,device,country,clicks,impressions,ctr,position,dimension_type,created_at
174379,2026-07-27,2026-05-28,,https://www.advich.com/rhzgzcjzdy/,,,0,9,0.0,61.22222222222222,by_page,2026-07-27 13:04:24
174380,2026-07-27,2026-05-28,,https://www.advich.com/rhzgzhzpt/,,,0,8,0.0,82.5,by_page,2026-07-27 13:04:24
174381,2026-07-27,2026-05-28,,https://www.advich.com/rhzgzzzxtj/,,,0,2,0.0,10.5,by_page,2026-07-27 13:04:24
174382,2026-07-27,2026-05-28,,https://www.advich.com/rhzmggzgzl/,,,0,1,0.0,47.0,by_page,2026-07-27 13:04:24
174383,2026-07-27,2026-05-28,,https://www.advich.com/rhzmsczmjh/,,,0,3,0.0,7.666666666666667,by_page,2026-07-27 13:04:24
174384,2026-07-27,2026-05-28,,https://www.advich.com/rhztswahis/,,,0,8,0.0,16.125,by_page,2026-07-27 13:04:24
174385,2026-07-27,2026-05-28,,https://www.advich.com/seo-service/,,,0,2,0.0,14.5,by_page,2026-07-27 13:04:24
174386,2026-07-27,2026-05-28,,https://www.advich.com/shopify%E5%AE%9E%E6%93%8D%E8%AF%BE%E7%A8%8B%E4%BB%8E0%E5%88%B01%EF%BC%88%E4%B8%80%EF%BC%89%EF%BC%9A%E7%BD%91%E7%AB%99%E8%AE%BE%E7%BD%AE/,,,0,2,0.0,36.5,by_page,2026-07-27 13:04:24
174387,2026-07-27,2026-05-28,,https://www.advich.com/shopify%E5%AE%9E%E6%93%8D%E8%AF%BE%E7%A8%8B%E4%BB%8E0%E5%88%B01%EF%BC%88%E4%B8%89%EF%BC%89%EF%BC%9A%E6%A8%A1%E6%9D%BF%E5%BB%BA%E7%AB%99/,,,0,3,0.0,28.666666666666668,by_page,2026-07-27 13:04:24
174388,2026-07-27,2026-05-28,,https://www.advich.com/shopify/,,,0,6,0.0,11.166666666666666,by_page,2026-07-27 13:04:24
174389,2026-07-27,2026-05-28,,https://www.advich.com/sjfxsyywfx/,,,0,7,0.0,2.571428571428571,by_page,2026-07-27 13:04:24
174390,2026-07-27,2026-05-28,,https://www.advich.com/sjmttglnrh/,,,0,1,0.0,7.0,by_page,2026-07-27 13:04:24
174391,2026-07-27,2026-05-28,,https://www.advich.com/smscxggtsr/,,,0,12,0.0,79.0,by_page,2026-07-27 13:04:24
174392,2026-07-27,2026-05-28,,https://www.advich.com/smsczyxcgd/,,,0,1,0.0,72.0,by_page,2026-07-27 13:04:24
174393,2026-07-27,2026-05-28,,https://www.advich.com/smsdjlwsmc/,,,0,16,0.0,74.1875,by_page,2026-07-27 13:04:24
174394,2026-07-27,2026-05-28,,https://www.advich.com/smsfmgjczg/,,,0,2,0.0,47.5,by_page,2026-07-27 13:04:24
174395,2026-07-27,2026-05-28,,https://www.advich.com/smsggbqglq/,,,0,9,0.0,84.44444444444444,by_page,2026-07-27 13:04:24
174396,2026-07-27,2026-05-28,,https://www.advich.com/smsggggdhc/,,,0,4,0.0,84.0,by_page,2026-07-27 13:04:24
174397,2026-07-27,2026-05-28,,https://www.advich.com/smsggtgpzj/,,,0,3,0.0,8.333333333333332,by_page,2026-07-27 13:04:24
174398,2026-07-27,2026-05-28,,https://www.advich.com/smsgjccjfx/,,,0,9,0.0,4.555555555555555,by_page,2026-07-27 13:04:24
